x,y,count,name
118.698370,31.867269,1,康居小区(振容路)
118.810499,31.938250,1,环湖西路6号小区
119.093817,31.932352,1,周郎社区
118.942031,31.932332,1,职工1之家
119.008066,31.884745,1,新跃社区
118.917640,32.042581,1,青西苑
118.888977,31.933852,1,樾山林语
119.068749,32.043107,1,人才公寓
118.894310,31.917400,1,云雾里
118.831325,31.946372,1,欧城国际
118.849336,31.939228,1,东山街道骆村社区
118.848626,31.942123,1,江宁区骆村社区
118.834307,31.965720,1,秦淮绿洲北区3期
118.900931,31.914361,1,协众雅居1期
118.901953,31.914733,1,协众雅居2期
118.830568,31.787147,1,如意郡
118.930601,32.055616,1,北景雅居
118.832131,31.912006,1,殷巷小区1幢
118.878859,31.966189,1,南京融侨观澜
118.850759,31.957692,1,顺达佳苑-29号院
118.927349,31.939071,1,保利伴湖院
118.779899,31.767910,1,桃红小区
118.580206,31.887187,1,新洲社区
118.953026,31.834265,1,东阳社区
119.011665,32.088068,1,湖山社区
118.923107,31.707568,1,小彭社区
118.913501,31.841215,1,双桥社区
118.808108,31.716495,1,安民社区
118.862329,31.998188,1,怡景园
118.933426,32.051587,1,阳光小区20幢
118.934909,32.050169,1,阳光小区54幢
118.819498,31.957826,1,南方花园-B组
118.835842,31.960433,1,中前社区附属楼
118.671556,31.835509,1,盛和家园
119.083353,31.999520,1,阜庄社区
118.609902,31.853448,1,江瑜花苑福来园
119.070226,32.040518,1,汤山玉兰公馆
118.907465,32.025168,1,启迪城瑞园
118.670047,31.853753,1,亲见社区
118.690383,31.667912,1,许高社区
118.872545,31.770994,1,兴富楼
118.832826,31.866736,1,五矿幸福里
118.978782,31.857316,1,伍福家园
118.663388,31.843624,1,金谷田园综合体
118.657656,31.809403,1,花塘社区
118.849146,31.809551,1,周里社区
119.038378,31.901228,1,西城社区
118.933626,32.051248,1,阳光小区19幢
118.810675,31.961739,1,左邻里家园
118.878899,31.800481,1,张桥社区
118.839419,31.908809,1,江宁区星光名座
118.716631,31.689834,1,山景社区
118.881864,31.985119,1,和景公寓
119.017952,31.938842,1,茶岗社区
118.645414,31.826123,1,庙庄社区
